time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,10.048877369849457,9.805648538676419,13.550650383144982,0.01728087151574087,6.280710005284448,0.0,0.07485405842217528,-0.1497854578107232,3.7441001819438413,0.018949631146412797,0.04265721677885541,0.0,494.6571748435738,498.347995071353,494.9717982983974,494.43460653745916
1.8600000000000012,10.053407967387136,9.797004610841842,13.777345440177907,0.018719764354504953,6.283065388918242,0.0,0.07592506528667857,-0.1382221824294337,3.8121763601622334,0.03251159942585699,0.03140075505074863,0.0,441.325243622822,440.3958776636177,438.734889644658,439.8596019028684
1.9200000000000013,10.057959035078593,9.789055066013212,14.006517424378602,0.02085814477822545,0.00134076872507638,0.0,0.07562191154264013,-0.12658000197051147,3.8268383449219634,0.04125713692409506,0.003959739693562989,0.0,424.38210752039583,422.0200764138089,422.99273170864495,423.74587730626655
1.9800000000000013,10.062463400612442,9.781961919537649,14.242072155606307,0.02350829724161141,0.0015727539391914291,0.0,0.07449720779139385,-0.10957351162651285,4.024307641175018,0.04943450471853973,0.0036791130552243315,0.0,480.3493904443349,480.3280326609532,479.25764686631686,479.8797495866799
2.0400000000000014,10.066899941986813,9.775879234441033,14.486375144871564,0.026570805969101663,0.001685023322918866,0.0,0.07337092950966125,-0.09288549089646117,4.118783554472944,0.05407579940815833,-0.002015271096604793,0.0,450.0349809688431,449.5737592785006,450.80122350525454,451.1777488423786
2.1000000000000014,10.071269529058688,9.770827802820046,14.735102972420718,0.0295135026912563,0.0019237243481198263,0.0,0.07227472285351112,-0.07520400736096407,4.171944141908665,0.03637673848596419,0.013864764445077001,0.0,436.8752915306039,438.1974407740894,439.43780212937696,437.96954905121515
2.1600000000000015,10.075561453286612,9.76695099925533,14.989033003272485,0.03207122950172092,0.00284670541668941,0.0,0.07069799628234202,-0.053784418590339854,4.29194014796171,0.05286444303461481,0.018258528424022254,0.0,458.9980050939117,459.34648819905675,458.9090978542025,460.2169815251044
2.2200000000000015,10.07972716895284,9.76453716058039,15.253783607295075,0.03610936087217187,0.0038681303085335017,0.0,0.06803185147432587,-0.026252939114946375,4.532145694877673,0.086653123643984,0.014432316414541393,0.0,495.76545977637807,495.4841137827022,494.11394967835196,496.60144341210315
2.2800000000000016,10.083734013648279,9.76364720930492,15.526570776818277,0.04099810817131644,0.0042744245459980235,0.0,0.06546455844422823,-0.002952795726730066,4.560629714401411,0.06834576560770608,-0.016549849020354987,0.0,435.4949102471475,432.8953339766742,433.8129940751938,432.27828375592725
2.3400000000000016,10.08757618405069,9.764341057011116,15.803429654481574,0.04522476419256183,0.003174295482268441,0.0,0.06271738653140572,0.02649250220634685,4.667550227797263,0.07433974753137725,-0.022169687826800226,0.0,459.27961993527447,458.8337003743342,457.7361673034358,458.21659018134613
